student_id,full_name,gender,age,governorate,admission_cohort,track,attendance_rate,sessions_attended,total_sessions,exams_score,certificates_count,certificate_providers,freelancing_income_usd_total,freelancing_income_usd_monthly_est,projects_delivered,employment_status,internship_company,mentor_name,email,phone,github_url,linkedin_url,warnings_count,dropout_flag,graduated_flag,graduation_date
91,Hussein Hegazy,M,20,Ismailia,2023-09-01,Power BI Development,0.536,39,72,85.1,1,,0.0,0.0,6,Full-time,Careem,Dr. Heba,hussein.hegazy0090@iti.eg,+2001016873395,https://github.com/husseinhegazy0090,https://www.linkedin.com/in/hussein-hegazy-0090/,1,0,0,
92,Yehia Mostafa,M,21,Beheira,2024-11-01,Data Science,0.523,31,60,83.7,1,Microsoft,0.0,0.0,4,Unemployed,,Dr. Karim,yehia.mostafa0091@iti.eg,+2001550609835,https://github.com/yehiamostafa0091,https://www.linkedin.com/in/yehia-mostafa-0091/,0,0,0,
93,Walid Sami,M,18,Aswan,2023-06-01,AI Engineering,0.563,34,60,78.4,0,,9.62,9.62,2,Intern,Valeo,Dr. Heba,walid.sami0092@iti.eg,+2001223986800,https://github.com/walidsami0092,https://www.linkedin.com/in/walid-sami-0092/,0,0,0,
94,Tarek Mostafa,M,24,Luxor,2024-06-01,Data Science,0.846,61,72,65.6,0,,14.29,1.43,5,Full-time,SWVL,Eng. Rania,,+2001295888794,https://github.com/tarekmostafa0093,https://www.linkedin.com/in/tarek-mostafa-0093/,2,0,1,2024-11-16
95,Nada Hegazy,F,21,Red Sea,2022-08-01,Cloud Engineering,0.4,34,84,65.2,0,,0.0,0.0,5,Full-time,Raya,Dr. Amr,nada.hegazy0094@iti.eg,+2001549930972,https://github.com/nadahegazy0094,https://www.linkedin.com/in/nada-hegazy-0094/,3,0,0,
96,Yehia Saleh,M,24,Sharqia,2025-08-01,Power BI Development,0.408,24,60,75.8,0,,27.3,2.27,6,Freelancer,,Eng. Ahmed,yehia.saleh0095@iti.eg,+2001168970283,https://github.com/yehiasaleh0095,https://www.linkedin.com/in/yehia-saleh-0095/,1,0,0,
97,Alaa Shaker,M,23,Minya,2023-09-01,Cloud Engineering,0.481,46,96,90.0,1,DataCamp,0.0,0.0,3,Part-time,Sumerge,Dr. Karim,alaa.shaker0096@iti.eg,+2001297334843,https://github.com/alaashaker0096,https://www.linkedin.com/in/alaa-shaker-0096/,1,0,0,
98,Hagar Nasser,F,24,Qena,2023-09-01,Data Engineering,0.746,63,84,95.4,0,,42.48,8.5,2,Full-time,SWVL,Dr. Hossam,hagar.nasser0097@iti.eg,+2001552404157,https://github.com/hagarnasser0097,https://www.linkedin.com/in/hagar-nasser-0097/,1,0,1,2024-03-15
99,Dina Nasser,F,26,Aswan,2023-06-01,Cybersecurity,0.749,63,84,95.2,1,Google,43.8,21.9,9,Full-time,Valu,Dr. Hossam,dina.nasser0098@iti.eg,+2001108330165,https://github.com/dinanasser0098,,0,0,1,2023-12-14
100,Nour Hassan,F,20,Aswan,2022-11-01,Data Analysis,0.4,38,96,77.8,2,"Coursera,DataCamp",0.0,0.0,7,Intern,Fawry,Dr. Heba,nour.hassan0099@iti.eg,+2001019380262,https://github.com/nourhassan0099,https://www.linkedin.com/in/nour-hassan-0099/,3,0,0,
101,Alaa Gamal,F,23,Beheira,2022-03-01,Data Science,0.643,39,60,85.2,2,Google,0.0,0.0,6,Part-time,Valeo,Eng. Mona,alaa.gamal7661@iti.eg,+2001528743152,https://github.com/asmaalotfy0100,https://www.linkedin.com/in/asmaa-lotfy-0100/,3,0,0,
102,Sara Hegazy,F,21,Beheira,2025-01-01,Web Application Development,0.665,48,72,89.2,2,"Udacity,Udemy",7.5,1.5,3,Unemployed,,Eng. Ahmed,sara.hegazy0101@iti.eg,+2001585161227,https://github.com/sarahegazy0101,https://www.linkedin.com/in/sara-hegazy-0101/,1,0,1,2025-06-18
103,Abdelrahman Fouad,M,21,Fayoum,2023-08-01,Software Testing,0.8,48,60,97.2,2,"DataCamp,Google",17.94,2.99,6,Freelancer,,Eng. Rania,abdelrahman.fouad0102@iti.eg,+2001017426841,,https://www.linkedin.com/in/abdelrahman-fouad-0102/,1,0,1,2023-12-19
104,Yasmin Fathy,F,22,Qena,2022-10-01,Data Engineering,0.751,63,84,100.0,2,"Coursera,DataCamp",0.0,0.0,3,Full-time,DXC,Eng. Ahmed,yasmin.fathy0103@iti.eg,+2001139187851,https://github.com/yasminfathy0103,https://www.linkedin.com/in/yasmin-fathy-0103/,0,0,1,2023-04-15
105,Rania Nasser,F,28,Ismailia,2024-11-01,Data Science,0.52,44,84,81.1,0,,0.0,0.0,2,Part-time,Raya,Eng. Mona,rania.nasser0104@iti.eg,+2001518707286,https://github.com/ranianasser0104,https://www.linkedin.com/in/rania-nasser-0104/,5,0,0,
106,Mohamed Elmasry,M,28,Assiut,2025-08-01,Web Application Development,0.508,30,60,100.0,0,,0.0,0.0,2,Unemployed,,Dr. Hossam,mohamed.elmasry0105@iti.eg,+2001006518017,https://github.com/mohamedelmasry0105,https://www.linkedin.com/in/mohamed-elmasry-0105/,0,0,0,
107,Ali Lotfy,M,29,Sharqia,2025-06-01,Cloud Engineering,0.471,45,96,79.8,1,Microsoft,0.0,0.0,3,Unemployed,,Eng. Ahmed,ali.lotfy0106@iti.eg,+2001518251286,https://github.com/alilotfy0106,https://www.linkedin.com/in/ali-lotfy-0106/,0,0,0,
108,Yasmin Hassan,F,23,Cairo,2023-08-01,Data Engineering,0.676,65,96,76.9,3,"AWS,Coursera,DataCamp",0.0,0.0,1,Unemployed,,Eng. Rania,yasmin.hassan0107@iti.eg,+2001552431069,https://github.com/yasminhassan0107,https://www.linkedin.com/in/yasmin-hassan-0107/,0,0,1,2024-03-12
109,Mostafa Attia,M,25,Giza,2024-05-01,Software Testing,0.674,40,60,100.0,1,Microsoft,17.89,2.98,2,Intern,Valu,Eng. Ahmed,mostafa.attia0108@iti.eg,+2001102843959,https://github.com/mostafaattia0108,https://www.linkedin.com/in/mostafa-attia-0108/,1,0,1,2024-09-18
110,Hassan Shaker,M,23,Monufia,2024-03-01,Data Analysis,0.721,43,60,93.2,1,,0.0,0.0,5,Full-time,Orange,Eng. Mona,hassan.shaker0109@iti.eg,+2001587056856,https://github.com/hassanshaker0109,https://www.linkedin.com/in/hassan-shaker-0109/,0,0,1,2024-07-19
111,Hussein Elmasry,M,19,Qena,2023-04-01,AI Engineering,0.4,34,84,71.9,1,,0.0,0.0,3,Intern,Valeo,Dr. Amr,hussein.elmasry0110@iti.eg,+2001568826343,https://github.com/husseinelmasry0110,https://www.linkedin.com/in/hussein-elmasry-0110/,0,0,0,
112,Abdelrahman Farag,M,25,Alexandria,2024-11-01,Web Application Development,0.749,54,72,84.2,2,"DataCamp,Udemy",49.49,12.37,3,Freelancer,,Dr. Hossam,abdelrahman.farag0111@iti.eg,+2001013983735,https://github.com/abdelrahmanfarag0111,https://www.linkedin.com/in/abdelrahman-farag-0111/,0,0,1,2025-04-18
113,Aya Mostafa,F,21,Monufia,2025-09-01,Software Testing,0.705,51,72,73.2,3,"AWS,DataCamp,IBM",0.0,0.0,3,Intern,DXC,Dr. Heba,aya.mostafa0112@iti.eg,+2001267854458,https://github.com/ayamostafa0112,https://www.linkedin.com/in/aya-mostafa-0112/,0,0,1,2026-02-16
114,Heba Nasser,F,24,Beni Suef,2023-09-01,Data Analysis,0.713,51,72,80.3,4,,0.0,0.0,6,Intern,Raya,Dr. Hossam,heba.nasser0113@iti.eg,,https://github.com/hebanasser0113,https://www.linkedin.com/in/heba-nasser-0113/,2,0,1,2024-02-16
115,Asmaa Sami,F,27,Gharbia,2023-11-01,Data Science,0.708,68,96,90.7,0,,28.73,14.37,4,Unemployed,,Eng. Mona,asmaa.sami0114@iti.eg,+2001080100623,,https://www.linkedin.com/in/asmaa-sami-0114/,2,0,1,2024-06-12
116,Sara Nasser,F,20,Luxor,2024-06-01,Data Analysis,0.795,76,96,100.0,2,"AWS,Google",0.0,0.0,6,Intern,Valeo,Dr. Hossam,sara.nasser0115@iti.eg,+2001500848408,https://github.com/saranasser0115,https://www.linkedin.com/in/sara-nasser-0115/,1,0,1,2025-01-11
117,Hala Yousef,F,33,Qalyubia,2024-10-01,Data Science,0.401,29,72,75.0,2,"AWS,Google",0.0,0.0,1,Part-time,SWVL,Dr. Karim,hala.yousef0116@iti.eg,+2001056793341,https://github.com/halayousef0116,https://www.linkedin.com/in/hala-yousef-0116/,3,0,0,
118,Fatma Saleh,F,18,Minya,2024-01-01,Data Engineering,0.671,40,60,90.5,1,IBM,0.0,0.0,1,Full-time,Careem,Dr. Amr,fatma.saleh0117@iti.eg,+2001559180339,https://github.com/fatmasaleh0117,https://www.linkedin.com/in/fatma-saleh-0117/,1,0,1,2024-05-20
119,Mahmoud Fouad,M,21,Aswan,2025-01-01,Software Testing,0.4,29,72,81.3,0,,0.0,0.0,0,Part-time,Orange,Dr. Hossam,mahmoud.fouad0118@iti.eg,+2001514293968,https://github.com/mahmoudfouad0118,https://www.linkedin.com/in/mahmoud-fouad-0118/,6,0,0,
120,Hassan Ali,M,25,Luxor,2023-11-01,Data Science,0.743,71,96,99.6,3,"DataCamp,Google,IBM",22.57,2.82,2,Intern,DXC,Dr. Hossam,hassan.ali0119@iti.eg,+2001550477358,https://github.com/hassanali0119,https://www.linkedin.com/in/hassan-ali-0119/,1,0,1,2024-06-12
121,Yehia Gamal,M,22,Monufia,2022-05-01,Data Science,0.606,44,72,94.0,0,,0.0,0.0,4,Full-time,Instabug,Eng. Ahmed,yehia.gamal0120@iti.eg,+2001211047541,https://github.com/yehiagamal0120,https://www.linkedin.com/in/yehia-gamal-0120/,1,0,0,
122,Hussein Said,M,22,Assiut,2024-12-01,Data Engineering,0.444,43,96,72.5,0,,17.98,1.5,2,Intern,Raya,Dr. Hossam,hussein.said0121@iti.eg,+2001260466183,https://github.com/husseinsaid0121,https://www.linkedin.com/in/hussein-said-0121/,2,0,0,
123,Karim Lotfy,M,29,Sharqia,2023-06-01,Data Analysis,0.431,41,96,83.2,0,,16.78,8.39,5,Intern,Careem,Dr. Heba,karim.lotfy0122@iti.eg,+2001054379937,https://github.com/karimlotfy0122,https://www.linkedin.com/in/karim-lotfy-0122/,4,0,0,
124,Ahmed Saleh,M,26,Fayoum,2025-04-01,Data Analysis,0.594,50,84,68.8,0,,0.0,0.0,7,Part-time,Raya,Eng. Mona,ahmed.saleh0123@iti.eg,+2001145937526,https://github.com/ahmedsaleh0123,https://www.linkedin.com/in/ahmed-saleh-0123/,0,0,0,
125,Hagar Mostafa,F,21,Ismailia,2023-04-01,Data Analysis,0.429,36,84,65.7,0,,0.0,0.0,1,Part-time,,Dr. Hossam,hagar.mostafa0124@iti.eg,+2001180737416,https://github.com/hagarmostafa0124,https://www.linkedin.com/in/hagar-mostafa-0124/,0,0,0,
126,Nour Gamal,F,26,Monufia,2023-05-01,Software Testing,0.646,62,96,87.3,2,"Coursera,Google",0.0,0.0,3,Intern,Raya,Eng. Ahmed,nour.gamal0125@iti.eg,+2001588680589,https://github.com/nourgamal0125,https://www.linkedin.com/in/nour-gamal-0125/,4,0,0,
127,Nada Lotfy,F,21,Port Said,2025-04-01,Data Science,0.4,38,96,64.2,3,,0.0,0.0,1,Part-time,Etisalat Misr,Dr. Amr,nada.lotfy0126@iti.eg,+2001043888993,https://github.com/nadalotfy0126,https://www.linkedin.com/in/nada-lotfy-0126/,1,0,0,
128,Walid Fathy,M,27,Beni Suef,2022-02-01,Data Engineering,0.576,48,84,77.2,0,,0.0,0.0,2,Further Study,,Eng. Mona,walid.fathy0127@iti.eg,+2001154573875,https://github.com/walidfathy0127,https://www.linkedin.com/in/walid-fathy-0127/,0,0,0,
129,Abdelrahman Sami,M,25,Fayoum,2022-05-01,Data Analysis,0.802,48,60,92.1,2,"DataCamp,Udacity",30.06,3.76,3,Freelancer,,Dr. Amr,abdelrahman.sami0128@iti.eg,+2001138282586,https://github.com/abdelrahmansami0128,https://www.linkedin.com/in/abdelrahman-sami-0128/,0,0,1,2022-09-18
130,Hala Said,F,18,Minya,2022-02-01,Web Application Development,0.641,46,72,66.4,4,"AWS,IBM,Microsoft,Udemy",0.0,0.0,5,Part-time,Valu,Eng. Rania,hala.said0129@iti.eg,,https://github.com/halasaid0129,https://www.linkedin.com/in/hala-said-0129/,4,0,1,2022-07-19
131,Salma Saleh,F,26,Suez,2024-02-01,Software Testing,0.4,34,84,94.8,0,,0.0,0.0,3,Full-time,Sumerge,Eng. Mona,salma.saleh0130@iti.eg,+2001299125134,https://github.com/salmasaleh0130,https://www.linkedin.com/in/salma-saleh-0130/,1,0,0,
132,Amr Fathy,M,28,Luxor,2024-01-01,Data Analysis,0.722,52,72,97.7,1,Microsoft,0.0,0.0,5,Part-time,ITWorx,Eng. Ahmed,amr.fathy0131@iti.eg,+2001182742257,https://github.com/amrfathy0131,https://www.linkedin.com/in/amr-fathy-0131/,2,0,1,2024-06-17
133,Sara Mostafa,F,29,Sharqia,2023-01-01,Web Application Development,0.495,47,96,78.8,1,Microsoft,0.0,0.0,8,Full-time,Careem,Eng. Ahmed,sara.mostafa0132@iti.eg,+2001119034043,https://github.com/saramostafa0132,https://www.linkedin.com/in/sara-mostafa-0132/,1,0,0,
134,Abdelrahman Elsayed,M,19,Qena,2024-12-01,Data Engineering,0.422,25,60,62.5,0,,5.34,0.53,1,Full-time,DXC,Dr. Hossam,abdelrahman.elsayed0133@iti.eg,+2001078361340,https://github.com/abdelrahmanelsayed0133,https://www.linkedin.com/in/abdelrahman-elsayed-0133/,1,0,0,
135,Mahmoud Sami,M,24,Qalyubia,2023-04-01,Power BI Development,0.801,67,84,88.0,4,"Google,Microsoft,Udemy",0.0,0.0,3,Full-time,Orange,Eng. Ahmed,mahmoud.sami0134@iti.eg,+2001133095849,https://github.com/mahmoudsami0134,https://www.linkedin.com/in/mahmoud-sami-0134/,1,0,1,2023-10-14
136,Walid Yousef,M,32,Sharqia,2024-03-01,Cybersecurity,0.585,49,84,80.7,0,,0.0,0.0,5,Intern,Orange,Eng. Rania,walid.yousef0135@iti.eg,+2001236729466,,https://www.linkedin.com/in/walid-yousef-0135/,4,0,0,
137,Mahmoud Saleh,M,20,Luxor,2023-06-01,Web Application Development,0.432,36,84,91.4,1,IBM,0.0,0.0,5,Full-time,DXC,Dr. Karim,mahmoud.saleh0136@iti.eg,+2001075186363,https://github.com/mahmoudsaleh0136,https://www.linkedin.com/in/mahmoud-saleh-0136/,4,0,0,
138,Ibrahim Hegazy,M,24,Aswan,2025-01-01,Data Science,0.515,49,96,80.4,2,"Google,Udacity",0.0,0.0,3,Unemployed,,Dr. Amr,ibrahim.hegazy0137@iti.eg,,https://github.com/ibrahimhegazy0137,https://www.linkedin.com/in/ibrahim-hegazy-0137/,2,0,0,
139,Ibrahim Lotfy,M,22,Kafr El Sheikh,2022-06-01,Software Testing,0.615,52,84,89.6,4,"Coursera,Google,Udacity",12.31,2.05,2,Full-time,SWVL,Dr. Amr,ibrahim.lotfy0138@iti.eg,+2001236110371,https://github.com/ibrahimlotfy0138,https://www.linkedin.com/in/ibrahim-lotfy-0138/,1,0,0,
140,Doaa Fathy,F,23,Qena,2022-05-01,Power BI Development,0.838,50,60,100.0,1,Microsoft,0.0,0.0,2,Intern,Instabug,Dr. Heba,doaa.fathy0139@iti.eg,+2001226221890,https://github.com/doaafathy0139,https://www.linkedin.com/in/doaa-fathy-0139/,0,0,1,2022-09-18
141,Amr Nasser,M,24,Port Said,2022-10-01,Cybersecurity,0.758,73,96,95.3,1,Google,0.0,0.0,5,Intern,Orange,Dr. Amr,amr.nasser0140@iti.eg,+2001096565234,https://github.com/amrnasser0140,https://www.linkedin.com/in/amr-nasser-0140/,2,0,1,2023-05-13
142,Yehia Attia,M,30,Suez,2023-07-01,Web Application Development,0.847,51,60,95.9,2,"IBM,Microsoft",0.0,0.0,4,Full-time,Valu,Dr. Heba,yehia.attia0141@iti.eg,+2001164037613,https://github.com/yehiaattia0141,https://www.linkedin.com/in/yehia-attia-0141/,1,0,1,2023-11-18
143,Ahmed Farag,M,25,Fayoum,2022-09-01,Data Analysis,0.4,38,96,81.6,1,Microsoft,0.0,0.0,3,Full-time,Vodafone,Dr. Karim,ahmed.farag0142@iti.eg,+2001091043006,https://github.com/ahmedfarag0142,https://www.linkedin.com/in/ahmed-farag-0142/,2,0,0,
144,Rania Said,F,27,Sohag,2025-09-01,Data Analysis,0.406,29,72,79.5,0,,41.81,41.81,2,Freelancer,,Eng. Rania,rania.said0143@iti.eg,+2001185691463,https://github.com/raniasaid0143,https://www.linkedin.com/in/rania-said-0143/,2,0,0,
145,Ali Yousef,M,24,Assiut,2025-04-01,Software Testing,0.6,50,84,83.6,2,"Google,Udemy",0.0,0.0,3,Full-time,Sumerge,Dr. Amr,ali.yousef0144@iti.eg,,https://github.com/aliyousef0144,https://www.linkedin.com/in/ali-yousef-0144/,0,0,0,
146,Aya Hassan,F,22,Fayoum,2024-04-01,Power BI Development,0.4,24,60,68.6,0,,7.63,1.53,3,Further Study,,Eng. Ahmed,aya.hassan0145@iti.eg,+2001585079252,https://github.com/ayahassan0145,https://www.linkedin.com/in/aya-hassan-0145/,4,0,0,
147,Lobna Yousef,F,25,Monufia,2024-09-01,Data Science,0.4,24,60,78.4,0,,4.31,2.15,1,Full-time,Orange,Eng. Rania,lobna.yousef0146@iti.eg,+2001086353654,https://github.com/lobnayousef0146,https://www.linkedin.com/in/lobna-yousef-0146/,2,0,0,
148,Mostafa Shaker,M,24,Red Sea,2022-04-01,Data Science,0.816,49,60,98.2,0,,0.0,0.0,9,Intern,Fawry,Eng. Ahmed,mostafa.shaker0147@iti.eg,+2001251870534,https://github.com/mostafashaker0147,https://www.linkedin.com/in/mostafa-shaker-0147/,0,0,1,2022-08-19
149,Ibrahim Attia,M,26,Monufia,2024-06-01,Data Analysis,0.518,50,96,70.6,0,,0.0,0.0,4,Full-time,DXC,Dr. Hossam,ibrahim.attia0148@iti.eg,+2001120603850,https://github.com/ibrahimattia0148,https://www.linkedin.com/in/ibrahim-attia-0148/,4,0,0,
150,Sara Saleh,F,18,Beheira,2022-07-01,Power BI Development,0.655,47,72,85.3,1,Microsoft,0.0,0.0,7,Further Study,,Eng. Rania,sara.saleh0149@iti.eg,+2001210386571,https://github.com/sarasaleh0149,https://www.linkedin.com/in/sara-saleh-0149/,0,0,1,2022-12-16
151,Karim Ali,M,22,Ismailia,2025-01-01,Data Science,0.565,41,72,89.1,1,AWS,34.33,17.16,3,Freelancer,,Dr. Karim,,+2001555743132,https://github.com/karimali0150,,3,0,0,
152,Hussein Sami,M,21,Assiut,2023-09-01,Data Analysis,0.777,65,84,100.0,0,,0.0,0.0,5,Intern,,Dr. Heba,hussein.sami0151@iti.eg,+2001211249035,https://github.com/husseinsami0151,https://www.linkedin.com/in/hussein-sami-0151/,0,0,1,2024-03-15
153,Khaled Farag,M,24,Minya,2024-09-01,Data Science,0.47,40,84,87.6,1,Coursera,6.33,1.58,2,Further Study,,Eng. Ahmed,khaled.farag0152@iti.eg,+2001588317121,https://github.com/khaledfarag0152,https://www.linkedin.com/in/khaled-farag-0152/,2,0,1,2025-03-16
154,Karim Farag,M,25,Red Sea,2025-05-01,Cybersecurity,0.71,43,60,85.8,1,DataCamp,0.0,0.0,5,Part-time,Vodafone,Dr. Karim,karim.farag0153@iti.eg,+2001013721510,https://github.com/karimfarag0153,https://www.linkedin.com/in/karim-farag-0153/,0,0,1,2025-09-18
155,Osama Said,M,26,Minya,2024-08-01,Data Science,0.796,76,96,94.6,0,,31.66,3.17,2,Intern,Fawry,Eng. Rania,osama.said0154@iti.eg,+2001272099934,https://github.com/osamasaid0154,https://www.linkedin.com/in/osama-said-0154/,1,0,1,2025-03-13
156,Hany Mostafa,M,21,Giza,2022-06-01,Power BI Development,0.575,41,72,86.8,2,Udemy,0.0,0.0,5,Full-time,ITWorx,Eng. Rania,hany.mostafa0155@iti.eg,+2001065787598,https://github.com/hanymostafa0155,https://www.linkedin.com/in/hany-mostafa-0155/,1,0,0,
157,Yehia Kamal,M,24,Cairo,2023-06-01,Data Science,0.742,71,96,95.4,3,"AWS,Udemy",0.0,0.0,7,Full-time,Orange,Eng. Rania,yehia.kamal0156@iti.eg,+2001033480396,https://github.com/yehiakamal0156,https://www.linkedin.com/in/yehia-kamal-0156/,2,0,1,2024-01-11
158,Osama Hegazy,M,25,Beni Suef,2025-02-01,Data Science,0.4,34,84,80.1,0,,0.0,0.0,6,Full-time,DXC,Eng. Rania,osama.hegazy0157@iti.eg,+2001584270103,https://github.com/osamahegazy0157,https://www.linkedin.com/in/osama-hegazy-0157/,3,0,0,
159,Sara Shaker,F,26,Qena,2022-01-01,Data Analysis,0.737,53,72,95.2,3,"DataCamp,Udemy",0.0,0.0,4,Part-time,DXC,Eng. Rania,sara.shaker0158@iti.eg,+2001200292185,https://github.com/sarashaker0158,https://www.linkedin.com/in/sara-shaker-0158/,4,0,1,2022-06-18
160,Mostafa Hegazy,M,19,Beheira,2023-09-01,Data Science,0.616,44,72,90.6,3,"Google,Udacity,Udemy",0.0,0.0,5,Part-time,ITWorx,Eng. Ahmed,mostafa.hegazy0159@iti.eg,+2001228953926,https://github.com/mostafahegazy0159,https://www.linkedin.com/in/mostafa-hegazy-0159/,2,0,0,
161,Lobna Saleh,F,27,Ismailia,2022-03-01,Power BI Development,0.689,58,84,83.0,1,,0.0,0.0,8,Further Study,,Eng. Rania,lobna.saleh0160@iti.eg,+2001072513552,https://github.com/lobnasaleh0160,https://www.linkedin.com/in/lobna-saleh-0160/,1,0,1,2022-09-13
162,Heba Sami,F,26,Cairo,2023-05-01,Power BI Development,0.522,31,60,79.5,2,"Coursera,IBM",0.0,0.0,2,Full-time,SWVL,Dr. Amr,heba.sami0161@iti.eg,+2001562676586,https://github.com/hebasami0161,https://www.linkedin.com/in/heba-sami-0161/,2,0,0,
163,Yasmin Lotfy,F,24,Assiut,2022-05-01,Web Application Development,0.75,45,60,92.5,2,Microsoft,31.39,3.14,3,Freelancer,,Dr. Amr,yasmin.lotfy0162@iti.eg,+2001052621815,https://github.com/yasminlotfy0162,https://www.linkedin.com/in/yasmin-lotfy-0162/,1,0,1,2022-09-18
164,Doaa Lotfy,F,18,Suez,2024-04-01,Data Science,0.439,26,60,74.7,0,,27.4,2.74,4,Further Study,,Dr. Hossam,doaa.lotfy0163@iti.eg,+2001244310698,https://github.com/doaalotfy0163,https://www.linkedin.com/in/doaa-lotfy-0163/,0,0,0,
165,Amr Hassan,M,25,Sohag,2022-06-01,Data Analysis,0.481,46,96,97.2,0,,16.69,2.09,4,Intern,Vodafone,Dr. Heba,amr.hassan0164@iti.eg,+2001514677418,https://github.com/amrhassan0164,,1,0,0,
166,Karim Farag,M,29,Gharbia,2024-05-01,Data Science,0.797,76,96,81.6,1,Microsoft,0.0,0.0,4,Intern,Raya,Dr. Heba,karim.farag0165@iti.eg,+2001021158693,https://github.com/karimfarag0165,https://www.linkedin.com/in/karim-farag-0165/,0,0,1,2024-12-11
167,Rania Said,F,21,Aswan,2025-08-01,AI Engineering,0.627,60,96,98.1,0,,0.0,0.0,0,Intern,Sumerge,Eng. Ahmed,rania.said0166@iti.eg,+2001089899217,https://github.com/raniasaid0166,https://www.linkedin.com/in/rania-said-0166/,2,0,0,
168,Hussein Nasser,M,26,Dakahlia,2022-09-01,Data Science,0.617,37,60,90.9,0,,0.0,0.0,4,Part-time,Orange,Eng. Mona,hussein.nasser0167@iti.eg,+2001251168685,https://github.com/husseinnasser0167,https://www.linkedin.com/in/hussein-nasser-0167/,1,0,0,
169,Rania Sami,F,25,Cairo,2025-09-01,Software Testing,0.696,67,96,77.2,1,IBM,11.66,1.17,4,Intern,Raya,Dr. Hossam,rania.sami0168@iti.eg,+2001019148564,https://github.com/raniasami0168,https://www.linkedin.com/in/rania-sami-0168/,2,0,1,2026-04-13
170,Alaa Ibrahim,M,23,Gharbia,2023-06-01,Data Analysis,0.58,56,96,87.1,0,,20.17,2.02,0,Unemployed,,Eng. Rania,alaa.ibrahim0169@iti.eg,+2001074505444,https://github.com/alaaibrahim0169,https://www.linkedin.com/in/alaa-ibrahim-0169/,1,0,0,
171,Aya Kamal,F,25,Sharqia,2023-08-01,Cloud Engineering,0.677,65,96,100.0,1,Microsoft,0.0,0.0,10,Part-time,SWVL,Eng. Mona,aya.kamal0170@iti.eg,+2001037367850,https://github.com/ayakamal0170,https://www.linkedin.com/in/aya-kamal-0170/,0,0,1,2024-03-12
172,Ibrahim Shaker,M,26,Minya,2022-09-01,Web Application Development,0.836,50,60,93.9,3,,31.16,15.58,5,Unemployed,,Eng. Rania,ibrahim.shaker0171@iti.eg,,https://github.com/ibrahimshaker0171,https://www.linkedin.com/in/ibrahim-shaker-0171/,1,0,1,2023-01-19
173,Yasmin Farag,F,22,Qena,2025-03-01,Data Engineering,0.715,69,96,83.0,1,,0.0,0.0,2,Part-time,Fawry,Eng. Rania,yasmin.farag0172@iti.eg,+2001040602933,https://github.com/yasminfarag0172,https://www.linkedin.com/in/yasmin-farag-0172/,0,0,1,2025-10-11
174,Reem Said,F,29,Luxor,2022-02-01,AI Engineering,0.634,38,60,79.7,1,Udemy,0.0,0.0,6,Intern,Etisalat Misr,Dr. Karim,reem.said0173@iti.eg,+2001149446657,https://github.com/reemsaid0173,https://www.linkedin.com/in/reem-said-0173/,3,0,0,
175,Walid Attia,M,26,Minya,2025-02-01,Data Science,0.628,53,84,71.7,5,"AWS,DataCamp,Udacity",0.0,0.0,3,Full-time,Vodafone,Eng. Mona,walid.attia0174@iti.eg,+2001515454443,https://github.com/walidattia0174,https://www.linkedin.com/in/walid-attia-0174/,1,0,0,
176,Salma Saleh,F,24,Red Sea,2023-09-01,Web Application Development,0.4,24,60,84.2,0,,0.0,0.0,1,Further Study,,Eng. Ahmed,salma.saleh0175@iti.eg,+2001560993538,https://github.com/salmasaleh0175,https://www.linkedin.com/in/salma-saleh-0175/,2,0,0,
177,Asmaa Farag,F,23,Luxor,2023-08-01,AI Engineering,0.459,33,72,94.9,2,"Microsoft,Udemy",5.14,0.51,5,Full-time,DXC,Eng. Mona,asmaa.farag0176@iti.eg,+2001151353465,https://github.com/asmaafarag0176,https://www.linkedin.com/in/asmaa-farag-0176/,1,0,0,
178,Asmaa Ibrahim,F,20,Port Said,2025-02-01,Software Testing,0.612,37,60,85.7,1,,0.0,0.0,3,Intern,SWVL,Eng. Mona,asmaa.ibrahim0177@iti.eg,+2001260223569,https://github.com/asmaaibrahim0177,https://www.linkedin.com/in/asmaa-ibrahim-0177/,2,0,0,
179,Nour Hegazy,F,18,Gharbia,2022-06-01,Data Engineering,0.641,46,72,84.2,2,"DataCamp,IBM",9.14,1.14,4,Intern,DXC,Eng. Rania,nour.hegazy0178@iti.eg,+2001192712966,https://github.com/nourhegazy0178,https://www.linkedin.com/in/nour-hegazy-0178/,2,0,0,
180,Hany Nasser,M,23,Beni Suef,2022-01-01,AI Engineering,0.459,33,72,87.7,0,,7.79,3.9,1,Intern,Sumerge,Eng. Rania,hany.nasser0179@iti.eg,+2001242168942,https://github.com/hanynasser0179,https://www.linkedin.com/in/hany-nasser-0179/,4,0,0,
181,Hagar Gamal,F,18,Assiut,2024-10-01,Software Testing,0.824,69,84,97.3,1,Udacity,0.0,0.0,7,Full-time,Instabug,Eng. Rania,hagar.gamal0180@iti.eg,+2001553260332,https://github.com/hagargamal0180,https://www.linkedin.com/in/hagar-gamal-0180/,1,0,1,2025-04-15
